TIME(MS),COMMAND,VALUE
 077800 ,5      ,0
 077950 ,1      ,1
 077950 ,2      ,1
 077950 ,3      ,0
 078200 ,1      ,0
 078200 ,2      ,0
 078200 ,3      ,1
 078700 ,3      ,0
 078700 ,5      ,1
 078700 ,7      ,1
 078700 ,8      ,0
 078950 ,3      ,1
 078950 ,5      ,0
 079200 ,1      ,1
 079200 ,3      ,0
 079500 ,1      ,0
 079500 ,4      ,1
 079750 ,2      ,1
 079750 ,4      ,0
 080100 ,2      ,0
 080100 ,3      ,1
 080450 ,3      ,0
 080450 ,5      ,1
 080550 ,4      ,1
 080550 ,5      ,0
 080700 ,3      ,1
 080700 ,4      ,0
 080850 ,2      ,1
 080850 ,3      ,0
 081000 ,1      ,1
 081000 ,2      ,0
 081100 ,1      ,0
 081100 ,2      ,1
 081100 ,6      ,1
 081100 ,7      ,0
 081650 ,2      ,0
 081650 ,3      ,1
 082000 ,1      ,1
 082000 ,3      ,0
 082150 ,4      ,1
 082150 ,5      ,1
 082200 ,1      ,0
 082850 ,3      ,1
 082900 ,4      ,0
 082900 ,5      ,0
 083050 ,1      ,1
 083050 ,2      ,1
 083050 ,3      ,0
 083300 ,1      ,0
 083300 ,2      ,0
 083300 ,3      ,1
 083850 ,3      ,0
 083850 ,5      ,1
 083850 ,6      ,0
 083850 ,7      ,1
 084100 ,3      ,1
 084100 ,5      ,0
 084300 ,1      ,1
 084300 ,3      ,0
 084650 ,1      ,0
 084650 ,4      ,1
 084900 ,2      ,1
 084900 ,4      ,0
 085250 ,2      ,0
 085250 ,3      ,1
 085550 ,3      ,0
 085550 ,5      ,1
 085650 ,4      ,1
 085650 ,5      ,0
 085750 ,3      ,1
 085750 ,4      ,0
 085900 ,2      ,1
 085900 ,3      ,0
 086000 ,1      ,1
 086000 ,2      ,0
 086100 ,1      ,0
 086100 ,2      ,1
 086100 ,7      ,0
 086100 ,8      ,1
 086650 ,2      ,0
 086650 ,3      ,1
 087000 ,1      ,1
 087000 ,3      ,0
 087150 ,4      ,1
 087150 ,5      ,1
 087200 ,1      ,0
 087850 ,3      ,1
 087900 ,4      ,0
 087900 ,5      ,0
 088050 ,1      ,1
 088050 ,2      ,1
 088050 ,3      ,0
 088300 ,1      ,0
 088300 ,2      ,0
 088300 ,3      ,1
 088850 ,3      ,0
 088850 ,5      ,1
 088850 ,7      ,1
 088850 ,8      ,0
 089100 ,3      ,1
 089100 ,5      ,0
 089300 ,1      ,1
 089300 ,3      ,0
 089650 ,1      ,0
 089650 ,4      ,1
 089900 ,2      ,1
 089900 ,4      ,0
 090250 ,2      ,0
 090250 ,3      ,1
 090550 ,4      ,1
 090550 ,5      ,1
 090550 ,6      ,1
 090550 ,7      ,0
 090650 ,1      ,1
 090650 ,3      ,0
 090650 ,6      ,0
 090650 ,7      ,1
 090700 ,5      ,0
 090700 ,6      ,1
 090750 ,1      ,0
 090750 ,2      ,1
 090750 ,4      ,0
 090750 ,5      ,1
 090750 ,6      ,0
 090750 ,8      ,1
 090800 ,1      ,1
 090800 ,3      ,1
 090800 ,4      ,1
 090800 ,5      ,0
 090800 ,7      ,0
 090800 ,8      ,0
 090850 ,1      ,0
 090850 ,2      ,0
 090850 ,4      ,0
 090850 ,6      ,1
 090850 ,7      ,1
 090850 ,8      ,1
 090900 ,2      ,1
 090900 ,5      ,1
 090900 ,7      ,0
 090900 ,8      ,0
 090950 ,1      ,1
 090950 ,6      ,0
 091000 ,1      ,0
 091000 ,2      ,0
 091000 ,4      ,1
 091000 ,7      ,1
 091050 ,2      ,1
 091050 ,5      ,0
 091050 ,6      ,1
 091050 ,7      ,0
 091100 ,1      ,1
 091100 ,6      ,0
 091100 ,8      ,1
 091150 ,4      ,0
 091150 ,5      ,1
 091200 ,3      ,0
 091200 ,4      ,1
 091250 ,2      ,0
 091250 ,3      ,1
 091300 ,1      ,0
 091300 ,2      ,1
 091300 ,5      ,0
 091350 ,1      ,1
 091350 ,4      ,0
 091350 ,5      ,1
 091400 ,3      ,0
 091400 ,4      ,1
 091450 ,2      ,0
 091450 ,3      ,1
 091500 ,1      ,0
 091500 ,2      ,1
 091500 ,5      ,0
 091550 ,1      ,1
 091550 ,4      ,0
 091550 ,5      ,1
 091600 ,3      ,0
 091600 ,4      ,1
 091650 ,2      ,0
 091650 ,3      ,1
 091700 ,1      ,0
 091700 ,2      ,1
 091700 ,5      ,0
 091750 ,1      ,1
 091750 ,4      ,0
 091750 ,5      ,1
 091800 ,3      ,0
 091800 ,4      ,1
 091850 ,2      ,0
 091850 ,3      ,1
 091900 ,1      ,0
 091900 ,2      ,1
 091900 ,5      ,0
 091950 ,1      ,1
 091950 ,4      ,0
 091950 ,5      ,1
 092000 ,3      ,0
 092000 ,4      ,1
 092050 ,2      ,0
 092050 ,3      ,1
 092100 ,1      ,0
 092100 ,2      ,1
 092100 ,5      ,0
 092150 ,1      ,1
 092150 ,4      ,0
 092150 ,5      ,1
 092200 ,3      ,0
 092200 ,4      ,1
 092250 ,2      ,0
 092250 ,3      ,1
 092300 ,1      ,0
 092300 ,2      ,1
 092350 ,1      ,1
 092350 ,5      ,0
 092400 ,4      ,0
 092400 ,5      ,1
 092450 ,3      ,0
 092450 ,4      ,1
 092500 ,2      ,0
 092500 ,3      ,1
 092550 ,1      ,0
 092550 ,2      ,1
 092550 ,5      ,0
 092600 ,1      ,1
 092600 ,4      ,0
 092600 ,5      ,1
 092650 ,3      ,0
 092650 ,4      ,1
 092700 ,2      ,0
 092700 ,3      ,1
 092750 ,1      ,0
 092750 ,2      ,1
 092750 ,5      ,0
 092800 ,1      ,1
 092800 ,4      ,0
 092800 ,5      ,1
 092850 ,3      ,0
 092850 ,4      ,1
 092900 ,2      ,0
 092900 ,3      ,1
 092950 ,1      ,0
 092950 ,2      ,1
 092950 ,5      ,0
 093000 ,1      ,1
 093000 ,4      ,0
 093000 ,5      ,1
 093000 ,8      ,0
 093050 ,3      ,0
 093050 ,4      ,1
 093100 ,2      ,0
 093100 ,3      ,1
 093150 ,1      ,0
 093150 ,2      ,1
 093150 ,5      ,0
 093200 ,1      ,1
 093200 ,4      ,0
 093200 ,5      ,1
 093250 ,3      ,0
 093250 ,4      ,1
 093300 ,2      ,0
 093300 ,3      ,1
 093350 ,2      ,1
 093350 ,5      ,0
 093400 ,4      ,0
 093400 ,5      ,1
 093450 ,3      ,0
 093450 ,4      ,1
 093500 ,2      ,0
 093500 ,3      ,1
 093550 ,1      ,0
 093550 ,2      ,1
 093550 ,5      ,0
 093600 ,1      ,1
 093600 ,4      ,0
 093600 ,5      ,1
 093650 ,3      ,0
 093650 ,4      ,1
 093700 ,2      ,0
 093700 ,3      ,1
 093750 ,1      ,0
 093750 ,2      ,1
 093750 ,5      ,0
 093800 ,2      ,0
 093800 ,3      ,0
 093800 ,4      ,0
 093850 ,1      ,1
 093850 ,2      ,1
 093850 ,3      ,1
 093850 ,4      ,1
 093850 ,5      ,1
 093850 ,6      ,1
 094200 ,6      ,0
 094200 ,7      ,1
 094500 ,7      ,0
 094500 ,8      ,1
 094750 ,7      ,1
 094750 ,8      ,0
 095950 ,6      ,1
 095950 ,7      ,0
 096350 ,6      ,0
 096350 ,8      ,1
 096850 ,6      ,1
 096850 ,8      ,0
 097300 ,6      ,0
 097300 ,7      ,1
 097500 ,1      ,0
 097650 ,2      ,0
 097950 ,3      ,0
 098250 ,4      ,0
 098500 ,5      ,0
 098500 ,7      ,0
 098600 ,1      ,1
 098600 ,2      ,1
 098600 ,3      ,1
 098600 ,4      ,1
 098600 ,5      ,1
 098600 ,6      ,1
 098950 ,6      ,0
 098950 ,7      ,1
 099600 ,7      ,0
 099600 ,8      ,1
 100100 ,7      ,1
 100100 ,8      ,0
 101100 ,7      ,0
 101100 ,8      ,1
 101550 ,1      ,0
 101550 ,2      ,0
 101550 ,3      ,0
 101550 ,4      ,0
 101550 ,5      ,0
 101550 ,8      ,0
 101600 ,5      ,1
 101600 ,6      ,1
 102150 ,4      ,1
 102550 ,3      ,1
 103000 ,2      ,1
 103400 ,1      ,1
 103650 ,1      ,0
 103650 ,2      ,0
 103650 ,3      ,0
 103650 ,4      ,0
 103650 ,5      ,0
 103650 ,6      ,0
 103700 ,1      ,1
 103700 ,2      ,1
 103700 ,3      ,1
 103700 ,4      ,1
 103700 ,5      ,1
 103700 ,8      ,1
 103850 ,6      ,1
 103850 ,8      ,0
 104050 ,6      ,0
 104050 ,7      ,1
 104550 ,7      ,0
 104550 ,8      ,1
 104850 ,6      ,1
 104850 ,8      ,0
 105200 ,6      ,0
 105200 ,7      ,1
 105600 ,7      ,0
 105600 ,8      ,1
 105750 ,6      ,1
 105750 ,8      ,0
 106100 ,6      ,0
 106100 ,7      ,1
 106450 ,7      ,0
 106450 ,8      ,1
 106750 ,6      ,1
 106750 ,8      ,0
 107050 ,6      ,0
 107050 ,7      ,1
 107400 ,7      ,0
 107400 ,8      ,1
 107700 ,7      ,1
 107700 ,8      ,0
 108150 ,6      ,1
 108150 ,7      ,0
 108350 ,6      ,0
 108350 ,8      ,1
 108650 ,1      ,0
 108650 ,2      ,0
 108650 ,3      ,0
 108650 ,4      ,0
 108650 ,5      ,0
 108650 ,8      ,0
 108700 ,1      ,1
 108700 ,2      ,1
 108700 ,3      ,1
 108700 ,4      ,1
 108700 ,5      ,1
 108700 ,6      ,1
 109050 ,6      ,0
 109050 ,7      ,1
 109300 ,7      ,0
 109300 ,8      ,1
 109500 ,6      ,1
 109500 ,8      ,0
 109750 ,6      ,0
 109750 ,8      ,1
 110100 ,1      ,0
 110100 ,7      ,1
 110100 ,8      ,0
 110300 ,2      ,0
 110450 ,3      ,0
 110550 ,4      ,0
 110700 ,4      ,1
 110800 ,3      ,1
 110950 ,2      ,1
 111150 ,1      ,1
 111150 ,6      ,1
 111150 ,7      ,0
 111450 ,6      ,0
 111450 ,7      ,1
 111800 ,7      ,0
 111800 ,8      ,1
 112000 ,6      ,1
 112000 ,8      ,0
 112300 ,6      ,0
 112300 ,8      ,1
 112550 ,8      ,0
 112600 ,1      ,0
 112600 ,7      ,1
 112800 ,2      ,0
 112950 ,3      ,0
 113050 ,4      ,0
 113200 ,4      ,1
 113300 ,3      ,1
 113450 ,2      ,1
 113600 ,2      ,0
 113600 ,3      ,0
 113600 ,4      ,0
 113600 ,5      ,0
 113600 ,7      ,0
 113650 ,1      ,1
 113650 ,2      ,1
 113650 ,3      ,1
 113650 ,4      ,1
 113650 ,5      ,1
 113650 ,6      ,1
 113850 ,6      ,0
 113850 ,8      ,1
 114100 ,7      ,1
 114100 ,8      ,0
 114400 ,7      ,0
 114400 ,8      ,1
 114950 ,6      ,1
 114950 ,8      ,0
 115300 ,6      ,0
 115300 ,7      ,1
 115750 ,7      ,0
 115750 ,8      ,1
 115900 ,6      ,1
 115900 ,8      ,0
 116250 ,6      ,0
 116250 ,7      ,1
 116550 ,7      ,0
 116550 ,8      ,1
 117100 ,6      ,1
 117100 ,8      ,0
 117750 ,1      ,0
 117750 ,6      ,0
 117750 ,8      ,1
 117950 ,2      ,0
 118100 ,3      ,0
 118200 ,4      ,0
 118350 ,4      ,1
 118450 ,3      ,1
 118600 ,2      ,1
 118700 ,2      ,0
 118700 ,3      ,0
 118700 ,4      ,0
 118700 ,5      ,0
 118700 ,8      ,0
 118750 ,5      ,1
 118750 ,7      ,1
 118950 ,3      ,1
 118950 ,4      ,1
 118950 ,7      ,0
 118950 ,8      ,1
 119450 ,1      ,1
 119450 ,2      ,1
 119450 ,7      ,1
 119450 ,8      ,0
 120050 ,1      ,0
 120050 ,2      ,0
 120050 ,3      ,0
 120050 ,4      ,0
 120050 ,6      ,1
 120050 ,7      ,0
 120400 ,4      ,1
 120400 ,6      ,0
 120400 ,8      ,1
 120850 ,3      ,1
 120850 ,7      ,1
 120850 ,8      ,0
 121050 ,1      ,1
 121050 ,2      ,1
 121050 ,6      ,1
 121050 ,7      ,0
 121400 ,1      ,0
 121400 ,2      ,0
 121400 ,6      ,0
 121400 ,7      ,1
 121600 ,3      ,0
 121600 ,4      ,0
 121600 ,7      ,0
 121600 ,8      ,1
 122950 ,3      ,1
 122950 ,4      ,1
 122950 ,6      ,1
 122950 ,8      ,0
 124300 ,1      ,1
 124300 ,2      ,1
 124300 ,6      ,0
 124300 ,7      ,1
 124700 ,2      ,0
 124700 ,4      ,0
 125050 ,1      ,0
 125050 ,2      ,1
 125050 ,3      ,0
 125050 ,4      ,1
 125050 ,5      ,0
 125200 ,1      ,1
 125200 ,2      ,0
 125200 ,3      ,1
 125200 ,4      ,0
 125200 ,5      ,1
 125800 ,1      ,0
 125800 ,3      ,0
 125800 ,7      ,0
 125800 ,8      ,1
 126000 ,4      ,1
 126300 ,3      ,1
 126750 ,2      ,1
 127050 ,1      ,1
 127250 ,1      ,0
 127550 ,2      ,0
 127850 ,3      ,0
 128200 ,4      ,0
 128500 ,6      ,1
 128500 ,8      ,0
 128600 ,4      ,1
 128600 ,5      ,0
 128650 ,3      ,1
 128650 ,4      ,0
 128700 ,2      ,1
 128700 ,3      ,0
 128750 ,1      ,1
 128750 ,2      ,0
 128750 ,5      ,1
 128800 ,1      ,0
 128800 ,4      ,1
 128800 ,5      ,0
 128850 ,3      ,1
 128850 ,4      ,0
 128900 ,2      ,1
 128900 ,3      ,0
 128950 ,1      ,1
 128950 ,2      ,0
 128950 ,5      ,1
 129000 ,1      ,0
 129000 ,4      ,1
 129000 ,5      ,0
 129050 ,3      ,1
 129050 ,4      ,0
 129100 ,2      ,1
 129100 ,3      ,0
 129150 ,1      ,1
 129150 ,2      ,0
 129200 ,2      ,1
 129200 ,6      ,0
 129700 ,3      ,1
 130100 ,4      ,1
 130300 ,5      ,1
 130900 ,6      ,1
 131100 ,7      ,1
 131400 ,8      ,1
 131850 ,8      ,0
 132150 ,7      ,0
 132350 ,6      ,0
 132650 ,5      ,0
 132950 ,4      ,0
 133250 ,3      ,0
 133600 ,8      ,1
 133650 ,1      ,0
 133650 ,2      ,0
 133650 ,7      ,1
 133650 ,8      ,0
 133700 ,6      ,1
 133700 ,7      ,0
 133750 ,5      ,1
 133750 ,6      ,0
 133800 ,4      ,1
 133800 ,5      ,0
 133850 ,3      ,1
 133850 ,4      ,0
 133900 ,2      ,1
 133900 ,3      ,0
 133950 ,1      ,1
 133950 ,2      ,0
 134000 ,1      ,0
 134050 ,1      ,1
 134050 ,2      ,1
 134050 ,3      ,1
 134050 ,4      ,1
 134050 ,5      ,1
 134050 ,6      ,1
 134050 ,7      ,1
 134050 ,8      ,1
 140000 ,1      ,0
 140000 ,2      ,0
 140000 ,3      ,0
 140000 ,4      ,0
 140000 ,5      ,0
 140000 ,6      ,0
 140000 ,7      ,0
 140000 ,8      ,0
